Timeline,Start time,Duration,Row,Instance number,1st Phase Pass,1st Phase Receiver,2nd Phase Pass,2nd Phase Receiver,Deflection Success,Feed Location,Feed Success,Gains / Turnover Reason,Penalty Reason,Player,Quarter,Shooter Position,Shot Location,Shot Outcome,Turnover Location,Ungrouped,Notes,Flags
SGPvsSwans_final_20260711,1494.9465200755633,22.70437273799803,SGP CPD,16,Center Right Attack,GA,Center Mid Attack,C,,Circle Edge,YES,,,,"Q2, Q2, Q2, Q2, Q2","GS, GS","Inner Middle, Inner Left","OPP Miss, OPP Goal",,,,
SGPvsSwans_final_20260711,1534.647014449567,17.504592386996137,SGP CPD,17,Center Mid Attack,WA,Attacking Middle,GS,,Circle Edge,YES,,,,"Q2, Q2, Q2",GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,1602.145591401564,81.60537809299785,SGP CPD,18,,Not Taken,,,,"Circle Edge, Inside Circle, Circle Edge, Circle Edge, Circle Edge, Circle Edge","YES, NO, YES, YES, YES, YES",,,,"Q2, Q2, Q2, Q2, Q2, Q2, Q2, Q2, Q2, Q2, Q2, Q2, Q2, Q2, Q2, Q2","GA, GS","Inner Left, Inner Left","OPP Miss, OPP Goal",,,,
SGPvsSwans_final_20260711,1722.5452277065513,12.60593650699434,SGP CPD,19,Center Right Attack,GA,Attacking Left,WA,,Circle Edge,YES,,,,"Q2, Q2, Q2",GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,1766.4470625255549,12.105043003996116,SGP CPD,20,Center Right Attack,WA,Attacking Middle,GA,,Outside Circle,YES,,,,"Q2, Q2, Q2",GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,1851.5478512885566,14.801729140000134,SGP CPD,21,Center Right Attack,GA,Attacking Right,WA,,Circle Edge,YES,,,,"Q2, Q2, Q2",GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,1910.045436260558,17.61951117900776,SGP CPD,22,Center Mid Defense,WD,Center Mid Attack,C,,Outside Circle,YES,,,,"Q2, Q2, Q2, Q2",GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,1951.2450269335561,76.007247,SGP CPD,23,Center Right Attack,WD,Attacking Right,GA,,"Circle Edge, Circle Edge","NO, YES",,,,"Q2, Q2, Q2, Q2, Q2, Q2, Q2, Q2",GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,2083.4472450575618,11.703680072002953,SGP CPD,24,Center Right Attack,WA,Attacking Right,GA,,Circle Edge,YES,,,,"Q2, Q2, Q2",GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,2121.847558081565,17.30383220900103,SGP CPD,25,Center Left Attack,GA,Attacking Left,WA,,Circle Edge,NO,,,,"Q2, Q2, Q2",,,,,,,
SGPvsSwans_final_20260711,2577.544932342559,98.60565421500905,SGP CPD,26,Center Right Attack,WA,Attacking Middle,GA,,"Circle Edge, Circle Edge, Circle Edge, Circle Edge, Circle Edge, Outside Circle","YES, YES, NO, YES, NO, YES",,,,"Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3",GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,2713.0473036285575,23.703844849001598,SGP CPD,27,,Not Taken,,,,"Circle Edge, Inside Circle","YES, YES",,,,"Q3, Q3, Q3, Q3, Q3",GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,2760.8457078965566,25.205472329993427,SGP CPD,28,Center Left Attack,GA,,Not Taken,,"Circle Edge, Circle Edge","YES, YES",,,,"Q3, Q3, Q3, Q3, Q3, Q3","GA, GS","Inner Left, Inner Right","OPP Miss, OPP Goal",,,,
SGPvsSwans_final_20260711,2816.808247,23.790975330221954,SGP CPD,29,Center Right Attack,WD,,Not Taken,,"Circle Edge, Inside Circle","YES, YES",,,,"Q3, Q3, Q3, Q3, Q3, Q3",GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,2891.9456880745565,10.706318072002887,SGP CPD,30,Center Mid Attack,GA,Attacking Middle,C,,Outside Circle,YES,,,,"Q3, Q3, Q3",GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,3036.3464919825497,15.205409504018007,SGP CPD,31,Center Right Attack,GA,Center Mid Attack,WA,,"Outside Circle, Circle Edge","YES, YES",,,,"Q3, Q3, Q3, Q3",GA,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,3081.746947116553,13.312905228008276,SGP CPD,32,Center Right Attack,WD,Attacking Right,GA,,Circle Edge,YES,,,,"Q3, Q3, Q3, Q3",GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,3156.0467620745535,53.20534323799393,SGP CPD,33,Center Right Attack,WA,,Not Taken,,Circle Edge,YES,,,,"Q3, Q3, Q3, Q3, Q3",GA,Outer Left,OPP Goal,,,,
SGPvsSwans_final_20260711,3265.441691489565,11.11004353199769,SGP CPD,34,Center Mid Attack,GA,Attacking Right Pocket,WA,,Circle Edge,YES,,,,"Q3, Q3, Q3",GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,3295.146458687561,18.40492465,SGP CPD,35,Center Left Attack,GA,Attacking Middle,C,,Circle Edge,YES,,,,"Q3, Q3, Q3, Q3","GA, GS","Outer Left, Inner Left","OPP Miss, OPP Goal",,,,
SGPvsSwans_final_20260711,3340.0469215305657,23.60405503000038,SGP CPD,36,Center Left Attack,WA,,Not Taken,,Circle Edge,YES,,,,"Q3, Q3, Q3",GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,3397.9480262145503,13.90403534301322,SGP CPD,37,Center Left Attack,WA,Center Left Attack,WD,,Outside Circle,YES,,,,"Q3, Q3, Q3",GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,3710.844512840561,57.40736386699382,SGP CPD,38,Center Left Attack,WA,Center Right Attack,GD,,"Circle Edge, Circle Edge, Circle Edge, Inside Circle","YES, NO, YES, YES",,,,"Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4","GA, GS","Outer Right, Inner Right","OPP Miss, OPP Goal",,,,
SGPvsSwans_final_20260711,3803.1457256245462,102.71759737200637,SGP CPD,39,Center Right Attack,GA,Attacking Right Pocket,WA,,"Outside Circle, Outside Circle, Circle Edge","YES, YES, YES",,,,"Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4","GS, GA, GS, GS","Outer Right, Outer Left, Inner Middle, Inner Middle","OPP Miss, SGP Miss, SGP Miss, SGP Goal",,,,
SGPvsSwans_final_20260711,4054.146308452557,80.2041741,SGP CPD,40,Center Mid Attack,GA,,Not Taken,,Circle Edge,YES,,,,"Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4",GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,4172.3456458345545,45.705347936012004,SGP CPD,41,Center Mid Attack,GA,Center Mid Attack,C,,"Circle Edge, Circle Edge","YES, YES",,,,"Q4, Q4, Q4, Q4, Q4, Q4, Q4",GA,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,4278.346949806559,30.403693426995233,SGP CPD,42,Center Right Attack,GA,Attacking Right,C,,"Circle Edge, Circle Edge","YES, YES",,,,"Q4, Q4, Q4, Q4, Q4, Q4, Q4","GA, GA","Inner Right, Inner Right","OPP Miss, OPP Goal",,,,
SGPvsSwans_final_20260711,4340.1472249435565,56.10288913700242,SGP CPD,43,Center Mid Attack,WA,,,,"Circle Edge, Inside Circle","YES, YES",,,,"Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4","GA, GS","Inner Right, Inner Left","SGP Miss, OPP Goal",,,,
SGPvsSwans_final_20260711,4437.847911,54.30395780000072,SGP CPD,44,Center Left Attack,WA,,Not Taken,,Circle Edge,YES,,,,"Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4",GS,Inner Left,SGP Goal,,,,
SGPvsSwans_final_20260711,4529.347419140558,18.404037230011454,SGP CPD,45,Center Mid Attack,GA,Center Right Attack,C,,Circle Edge,YES,,,,"Q4, Q4, Q4",GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,4600.948885341568,14.302468680998572,SGP CPD,46,Center Right Attack,WA,Center Mid Attack,GD,,Circle Edge,YES,,,,"Q4, Q4, Q4",GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,4632.650497977559,9.400882184992952,SGP CPD,47,Center Mid Attack,WA,Attacking D,GS,,Outside Circle,YES,,,,"Q4, Q4",,,,,,,
SGPvsSwans_final_20260711,116.74584894056525,16.606486283999544,SGP DCPD,1,,,,,,Circle Edge,YES,,,,"Q1, Q1, Q1",GA,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,179.24756808255475,22.005875108010002,SGP DCPD,2,,,,,,Circle Edge,YES,,,,"Q1, Q1, Q1",GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,253.4437231105672,24.007749927988414,SGP DCPD,3,,,,,,"Outside Circle, Inside Circle","YES, YES",,,,"Q1, Q1, Q1, Q1, Q1",GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,328.8468347975513,20.304282467008193,SGP DCPD,4,,,,,,"Circle Edge, Circle Edge","YES, YES",,,,"Q1, Q1, Q1, Q1, Q1",GA,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,373.4459972,15.201943988989626,SGP DCPD,5,,,,,,Circle Edge,YES,,,,"Q1, Q1, Q1",GS,Inner Left,OPP Miss,,,,
SGPvsSwans_final_20260711,428.5473340985649,18.704181263003477,SGP DCPD,6,,,,,,Circle Edge,YES,,,,"Q1, Q1, Q1, Q1",GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,490.24710721255497,18.004011481004966,SGP DCPD,7,,,,,,Circle Edge,YES,,,,"Q1, Q1, Q1, Q1",GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,589.4472081225585,10.104560887009711,SGP DCPD,8,,,,,,Circle Edge,YES,,,,"Q1, Q1, Q1",GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,645.8465159435627,8.300201075,SGP DCPD,9,,,,,,Outside Circle,NO,,,,"Q1, Q1",,,,,,,
SGPvsSwans_final_20260711,737.3459004215614,8.904809063994549,SGP DCPD,10,,,,,,Outside Circle,NO,,,,"Q1, Q1",,,,,,,
SGPvsSwans_final_20260711,822.5445573225546,20.607378154998287,SGP DCPD,11,,,,,,"Outside Circle, Circle Edge, Circle Edge","YES, YES, YES",,,,"Q1, Q1, Q1, Q1, Q1",GA,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,877.8470915505596,23.404808023002715,SGP DCPD,12,,,,,,"Circle Edge, Circle Edge","YES, YES",,,,"Q1, Q1, Q1, Q1, Q1",GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,1191.3466865645535,11.296367737000537,SGP DCPD,13,,,,,,,,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1302.3478958715555,19.603560615014658,SGP DCPD,14,,,,,,Circle Edge,YES,,,,"Q2, Q2, Q2",GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,1403.5467215095548,24.500174235008217,SGP DCPD,15,,,,,,"Circle Edge, Circle Edge","YES, YES",,,,"Q2, Q2, Q2, Q2, Q2",GS,Inner Right,OPP Miss,,,,
SGPvsSwans_final_20260711,1494.9465200755633,22.70437273799803,SGP DCPD,16,,,,,,Circle Edge,YES,,,,"Q2, Q2, Q2, Q2, Q2","GS, GS","Inner Middle, Inner Left","OPP Miss, OPP Goal",,,,
SGPvsSwans_final_20260711,1534.647014449567,17.504592386996137,SGP DCPD,17,,,,,,Circle Edge,YES,,,,"Q2, Q2, Q2",GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,1602.145591401564,5.101282219991845,SGP DCPD,18,,,,,,,,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1722.5452277065513,12.60593650699434,SGP DCPD,19,,,,,,Circle Edge,YES,,,,"Q2, Q2, Q2",GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,1766.4470625255549,12.105043003996116,SGP DCPD,20,,,,,,Outside Circle,YES,,,,"Q2, Q2, Q2",GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,1851.5478512885566,14.801729140000134,SGP DCPD,21,,,,,,Circle Edge,YES,,,,"Q2, Q2, Q2",GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,1910.045436260558,17.61951117900776,SGP DCPD,22,,,,,,Outside Circle,YES,,,,"Q2, Q2, Q2, Q2",GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,1951.2450269335561,10.001595455998995,SGP DCPD,23,,,,,,,,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,2083.4472450575618,11.703680072002953,SGP DCPD,24,,,,,,Circle Edge,YES,,,,"Q2, Q2, Q2",GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,2121.847558081565,9.900784061996546,SGP DCPD,25,,,,,,Circle Edge,NO,,,,"Q2, Q2",,,,,,,
SGPvsSwans_final_20260711,2577.544932342559,16.40114594700617,SGP DCPD,26,,,,,,"Circle Edge, Circle Edge, Circle Edge","YES, YES, NO",,,,"Q3, Q3, Q3, Q3",,,,,,,
SGPvsSwans_final_20260711,2713.0473036285575,23.703844849001598,SGP DCPD,27,,,,,,"Circle Edge, Inside Circle","YES, YES",,,,"Q3, Q3, Q3, Q3, Q3",GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,2760.8457078965566,25.205472329993427,SGP DCPD,28,,,,,,"Circle Edge, Circle Edge","YES, YES",,,,"Q3, Q3, Q3, Q3, Q3, Q3","GA, GS","Inner Left, Inner Right","OPP Miss, OPP Goal",,,,
SGPvsSwans_final_20260711,2816.808247,23.790975330221954,SGP DCPD,29,Center Right Attack,WD,,Not Taken,,"Circle Edge, Inside Circle","YES, YES",,,,"Q3, Q3, Q3, Q3, Q3, Q3",GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,2891.9456880745565,10.706318072002887,SGP DCPD,30,,,,,,Outside Circle,YES,,,,"Q3, Q3, Q3",GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,3036.3464919825497,15.205409504018007,SGP DCPD,31,,,,,,"Outside Circle, Circle Edge","YES, YES",,,,"Q3, Q3, Q3, Q3",GA,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,3081.746947116553,13.312905228008276,SGP DCPD,32,,,,,,Circle Edge,YES,,,,"Q3, Q3, Q3, Q3",GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,3156.0467620745535,7.6996205750128865,SGP DCPD,33,,,,,,,,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,3265.441691489565,11.11004353199769,SGP DCPD,34,,,,,,Circle Edge,YES,,,,"Q3, Q3, Q3",GS,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,3295.146458687561,18.40492465,SGP DCPD,35,,,,,,Circle Edge,YES,,,,"Q3, Q3, Q3, Q3","GA, GS","Outer Left, Inner Left","OPP Miss, OPP Goal",,,,
SGPvsSwans_final_20260711,3340.0469215305657,23.60405503000038,SGP DCPD,36,,,,,,Circle Edge,YES,,,,"Q3, Q3, Q3",GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,3397.9480262145503,13.90403534301322,SGP DCPD,37,,,,,,Outside Circle,YES,,,,"Q3, Q3, Q3",GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,3710.844512840561,22.801364604989885,SGP DCPD,38,,,,,,Circle Edge,YES,,,,"Q4, Q4, Q4",GA,Outer Right,OPP Miss,,,,
SGPvsSwans_final_20260711,3803.1457256245462,14.999331645002258,SGP DCPD,39,,,,,,Outside Circle,YES,,,,"Q4, Q4, Q4",GS,Outer Right,OPP Miss,,,,
SGPvsSwans_final_20260711,4054.146308452557,6.998097853002491,SGP DCPD,40,,,,,,,,,,,Q4,,,,,,,
SGPvsSwans_final_20260711,4172.3456458345545,45.705347936012004,SGP DCPD,41,,,,,,"Circle Edge, Circle Edge","YES, YES",,,,"Q4, Q4, Q4, Q4, Q4, Q4, Q4",GA,Inner Right,OPP Goal,,,,
SGPvsSwans_final_20260711,4278.346949806559,30.403693426995233,SGP DCPD,42,,,,,,"Circle Edge, Circle Edge","YES, YES",,,,"Q4, Q4, Q4, Q4, Q4, Q4, Q4","GA, GA","Inner Right, Inner Right","OPP Miss, OPP Goal",,,,
SGPvsSwans_final_20260711,4340.1472249435565,6.197095494999303,SGP DCPD,43,,,,,,,,,,,Q4,,,,,,,
SGPvsSwans_final_20260711,4437.847911,8.297422995990928,SGP DCPD,44,,,,,,,,,,,Q4,,,,,,,
SGPvsSwans_final_20260711,4529.347419140558,18.404037230011454,SGP DCPD,45,,,,,,Circle Edge,YES,,,,"Q4, Q4, Q4",GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_final_20260711,4600.948885341568,14.302468680998572,SGP DCPD,46,,,,,,Circle Edge,YES,,,,"Q4, Q4, Q4",GS,Inner Left,OPP Goal,,,,
SGPvsSwans_final_20260711,4632.650497977559,11.801109552000526,SGP DCPD,47,,,,,,Outside Circle,YES,,,,"Q4, Q4",,,,,,,
SGPvsSwans_final_20260711,71.85588704,5.0989688389848595,OPP Feed,1,,,,,,Outside Circle,YES,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,102.04693913255352,5.301475489009221,OPP Feed,2,,,,,,Outside Circle,YES,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,123.44251142155727,5.113545178999715,OPP Feed,3,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,192.74746298356433,5.201803856993791,OPP Feed,4,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,241.94487176755925,5.208827005986535,OPP Feed,5,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,257.14702170055295,5.092046813007244,OPP Feed,6,,,,,,Outside Circle,YES,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,267.9320858145589,5.212052811000319,OPP Feed,7,,,,,,Inside Circle,YES,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,313.2453478645663,5.179090855990069,OPP Feed,8,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,332.64509362655895,5.3060908370031825,OPP Feed,9,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,338.4475142,5.298761154995532,OPP Feed,10,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,375.4469971775703,5.200592996999205,OPP Feed,11,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,437.12952037755883,5.223933632999035,OPP Feed,12,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,495.7460995785576,5.203399120002075,OPP Feed,13,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,574.9470154185569,5.299942534995012,OPP Feed,14,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,590.6469965045611,5.289713573004519,OPP Feed,15,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,629.8832222222222,5,OPP Feed,16,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,647.4467803655481,5.196699817011904,OPP Feed,17,,,,,,Outside Circle,NO,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,740.1462539155619,5.300146501005202,OPP Feed,18,,,,,,Outside Circle,NO,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,826.5504483195575,5.304926737001665,OPP Feed,19,,,,,,Outside Circle,YES,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,830.8438856255531,5.203644139994481,OPP Feed,20,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,831.8478123035446,5.200568312011001,OPP Feed,21,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,882.6466798135456,5.200854237010276,OPP Feed,22,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,892.3445340485534,5.190289983006437,OPP Feed,23,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,921.9453886,5.205108208990737,OPP Feed,24,,,,,,Circle Edge,NO,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,1210.7452823425704,5.2057412819895035,OPP Feed,25,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1212.4460387095596,5.301667143004579,OPP Feed,26,,,,,,Inside Circle,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1287.7459889285583,5.203229240989913,OPP Feed,27,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1311.5474005185636,5.312359938996451,OPP Feed,28,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1390.2468589305674,5.3009334179935195,OPP Feed,29,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1410.8470086465572,5.200894838992781,OPP Feed,30,,,,,,Outside Circle,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1414.047669440556,5.204505400998642,OPP Feed,31,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1479.9003555555555,5,OPP Feed,32,,,,,,Outside Circle,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1483.1469134475628,5.177587590994563,OPP Feed,33,,,,,,Inside Circle,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1503.4499828925489,5.496596089008563,OPP Feed,34,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1542.9462399535641,5.192249308002829,OPP Feed,35,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1590.1465959195607,5.202017869,OPP Feed,36,,,,,,Inside Circle,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1616.246316995565,5.207321990988021,OPP Feed,37,,,,,,Outside Circle,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1618.2458794885624,5.1883018209982765,OPP Feed,38,,,,,,Inside Circle,NO,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1630.2473063905613,5.199939654994296,OPP Feed,39,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1660.7466053865517,5.196076626007425,OPP Feed,40,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1665.994723444565,5.254312916997378,OPP Feed,41,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1674.5453828895525,5.204364497994902,OPP Feed,42,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1725.7472482335522,5.292965211996261,OPP Feed,43,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1754.3461874095474,5.301792589008528,OPP Feed,44,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1769.8504664405596,5.297900878995279,OPP Feed,45,,,,,,Outside Circle,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1803.9454021475524,5.101190502997497,OPP Feed,46,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1832.0472279475566,5.202368416002173,OPP Feed,47,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1837.447028,5.190130541001281,OPP Feed,48,,,,,,Inside Circle,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1855.9516036545654,5.196062788,OPP Feed,49,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,1915.949951,5.300394567996818,OPP Feed,50,,,,,,Outside Circle,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,2008.4323555555557,5,OPP Feed,51,,,,,,Inside Circle,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,2010.047329854562,5.700463642989462,OPP Feed,52,,,,,,Outside Circle,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,2073.147249498553,5.299772544004554,OPP Feed,53,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,2086.4455248985573,5.180564010996932,OPP Feed,54,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,2110.546068068558,5.200418591004109,OPP Feed,55,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,2124.646670767556,5.3179380810011025,OPP Feed,56,,,,,,Circle Edge,NO,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,2566.246701821568,5.196392137001567,OPP Feed,57,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,2582.046330301552,5.198264173998723,OPP Feed,58,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,2585.048092288547,5.309909231999427,OPP Feed,59,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,2587.647331,5.307157534011367,OPP Feed,60,,,,,,Circle Edge,NO,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,2667.1453266995586,5.191815143,OPP Feed,61,,,,,,Outside Circle,YES,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,2683.4478916245503,5.304212461016959,OPP Feed,62,,,,,,Outside Circle,NO,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,2699.1455853345656,5.200662960987756,OPP Feed,63,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,2701.548372348558,5.199241856990284,OPP Feed,64,,,,,,Inside Circle,YES,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,2724.3459008605587,5.312454715,OPP Feed,65,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,2726.8442211025526,5.187171349004075,OPP Feed,66,,,,,,Inside Circle,YES,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,2769.5468088215557,5.306464676997621,OPP Feed,67,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,2771.247227417558,5.296524169998975,OPP Feed,68,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,2807.9460562455597,5.2234671059968605,OPP Feed,69,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,2827.247444444444,5,OPP Feed,70,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,2830.1902666666665,5,OPP Feed,71,,,,,,Inside Circle,YES,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,2880.3445928105557,5.301428629003567,OPP Feed,72,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,2894.250875866545,5.294229689010535,OPP Feed,73,,,,,,Outside Circle,YES,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,2954.7475159505566,5.299857367007917,OPP Feed,74,,,,,,Circle Edge,NO,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,3001.447205054558,5.199848276007742,OPP Feed,75,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_final_20260711,3020.6497653975593,5.199654382008248,OPP Feed,76,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
